image_id,lefteye_x,lefteye_y,righteye_x,righteye_y,nose_x,nose_y,leftmouth_x,leftmouth_y,rightmouth_x,rightmouth_y
022276.jpg,72,110,105,110,93,136,71,156,106,154
022277.jpg,70,111,107,110,82,136,73,153,103,152
022278.jpg,69,110,107,112,80,136,72,151,107,154
022279.jpg,70,112,108,111,88,129,73,153,103,151
022280.jpg,69,111,108,111,85,136,71,152,106,152
022281.jpg,68,112,109,112,89,135,70,151,106,151
022282.jpg,68,111,109,112,89,135,72,152,105,151
022283.jpg,67,112,110,112,87,135,66,150,111,150
022284.jpg,69,112,109,111,91,142,66,152,110,151
022285.jpg,68,112,109,112,91,140,69,150,107,151
022286.jpg,68,111,108,112,91,130,71,151,106,152
022287.jpg,69,112,108,111,90,139,71,151,106,153
022288.jpg,71,109,105,111,77,132,77,151,101,157
022289.jpg,73,108,103,110,107,132,79,156,100,156
022290.jpg,69,112,109,111,86,129,73,152,103,151
022291.jpg,69,112,108,111,96,133,68,150,108,153
022292.jpg,67,111,109,113,85,137,67,149,112,152
022293.jpg,70,110,107,111,93,133,74,153,103,153
022294.jpg,68,110,108,112,97,135,73,153,105,151
022295.jpg,70,111,107,111,84,139,76,152,101,153
022296.jpg,69,110,107,112,89,141,73,154,106,151
022297.jpg,68,112,109,112,89,135,72,152,105,150
022298.jpg,70,112,108,111,83,136,71,152,105,153
022299.jpg,68,112,109,112,90,139,72,151,105,151
022300.jpg,70,110,106,111,90,135,74,153,103,154
022301.jpg,69,112,109,111,91,137,71,152,105,151
022302.jpg,67,113,110,112,89,142,69,151,107,149
022303.jpg,68,111,108,112,90,134,70,151,107,152
022304.jpg,67,115,112,111,95,132,69,150,104,148
022305.jpg,69,112,109,111,90,140,66,151,109,151
022306.jpg,70,109,105,112,108,133,73,152,106,155
022307.jpg,71,111,107,110,81,131,72,154,103,153
022308.jpg,71,108,104,112,66,136,70,153,111,157
022309.jpg,72,111,106,109,89,135,73,155,102,153
022310.jpg,69,111,107,112,83,137,71,152,106,152
022311.jpg,72,113,107,108,98,140,70,156,103,151
022312.jpg,69,112,108,111,82,136,69,152,107,152
022313.jpg,67,112,110,112,87,141,67,150,110,150
022314.jpg,70,111,107,111,87,137,72,152,105,153
022315.jpg,70,112,107,110,75,135,69,153,106,152
022316.jpg,70,112,108,110,83,124,67,153,108,151
022317.jpg,69,111,107,112,88,141,74,152,104,152
022318.jpg,70,109,105,112,81,134,76,153,104,155
022319.jpg,71,110,105,110,99,135,72,153,105,155
022320.jpg,70,111,107,111,93,135,75,153,102,152
022321.jpg,67,113,111,112,93,142,64,150,111,149
022322.jpg,68,111,109,112,84,138,67,151,110,150
022323.jpg,70,111,107,111,97,134,75,153,102,153
022324.jpg,69,112,108,111,82,138,73,152,104,151
022325.jpg,67,113,110,112,87,139,64,151,112,149
022326.jpg,70,112,108,110,86,137,71,153,104,152
022327.jpg,71,110,106,111,83,134,75,154,103,154
022328.jpg,69,111,107,112,85,131,74,151,103,153
022329.jpg,66,112,110,113,86,143,71,148,108,151
022330.jpg,69,110,107,112,101,125,75,152,104,153
022331.jpg,70,113,108,110,81,125,72,152,102,153
022332.jpg,68,112,109,112,88,136,75,151,102,151
022333.jpg,67,112,109,112,90,135,70,151,108,150
022334.jpg,68,111,108,112,86,140,74,151,104,151
022335.jpg,68,111,109,112,85,138,67,149,110,153
022336.jpg,70,111,107,111,77,138,71,151,107,154
022337.jpg,70,111,107,111,93,140,74,152,103,154
022338.jpg,68,111,108,112,87,137,71,152,106,151
022339.jpg,67,111,109,112,83,141,70,150,108,151
022340.jpg,66,112,110,113,85,138,65,149,113,150
022341.jpg,70,111,107,110,88,127,74,153,102,153
022342.jpg,67,112,110,112,92,144,64,150,112,151
022343.jpg,69,111,108,112,97,131,73,152,104,151
022344.jpg,70,111,107,111,87,137,75,153,102,152
022345.jpg,71,110,105,111,106,133,75,154,103,154
022346.jpg,71,111,107,110,99,136,72,153,104,153
022347.jpg,70,111,107,111,80,136,72,153,104,153
022348.jpg,68,112,109,112,90,143,68,151,110,150
022349.jpg,71,112,108,109,78,131,71,154,103,152
022350.jpg,71,112,107,110,94,134,73,154,102,152
022351.jpg,71,110,106,111,73,141,72,154,106,153
022352.jpg,71,111,106,111,80,133,74,152,104,154
022353.jpg,69,111,108,111,86,134,67,151,110,153
022354.jpg,70,111,107,111,90,134,74,152,103,153
022355.jpg,72,114,109,107,72,124,72,153,99,152
022356.jpg,66,112,111,113,92,140,67,150,110,149
022357.jpg,69,111,108,111,90,136,71,150,106,153
022358.jpg,67,111,109,113,81,140,65,149,114,152
022359.jpg,68,111,108,112,72,138,65,149,112,153
022360.jpg,68,112,109,111,85,132,69,150,107,152
022361.jpg,68,112,109,111,85,142,64,151,112,151
022362.jpg,67,112,110,113,91,140,68,150,110,150
022363.jpg,69,110,107,112,87,138,74,152,104,153
022364.jpg,70,112,108,111,89,136,72,152,104,152
022365.jpg,68,112,109,112,86,136,71,151,105,151
022366.jpg,69,111,108,111,94,132,69,152,108,152
022367.jpg,70,111,107,111,88,137,75,151,103,154
022368.jpg,69,111,108,112,93,133,73,151,105,152
022369.jpg,71,110,106,111,75,133,73,153,106,155
022370.jpg,69,112,108,111,93,139,69,152,107,151
022371.jpg,68,112,109,112,86,142,67,150,110,151
022372.jpg,72,109,105,111,100,132,75,154,103,155
022373.jpg,70,109,106,112,99,126,77,153,102,153
022374.jpg,68,112,109,112,87,137,67,150,110,151
022375.jpg,68,113,109,111,81,136,67,150,108,152
022376.jpg,66,111,110,114,91,148,63,149,116,150
022377.jpg,69,111,108,111,88,132,70,152,107,152
022378.jpg,69,112,108,111,101,133,67,152,109,152
022379.jpg,70,112,108,110,83,129,71,153,105,151
022380.jpg,74,108,102,110,73,137,76,155,103,158
022381.jpg,70,110,107,112,90,133,72,152,106,153
022382.jpg,70,111,107,111,87,134,73,152,104,153
022383.jpg,67,111,109,113,89,139,73,150,105,151
022384.jpg,68,112,109,112,82,128,69,150,108,153
022385.jpg,68,110,108,113,77,136,73,151,106,152
022386.jpg,67,112,109,113,88,144,67,150,110,151
022387.jpg,72,110,105,110,84,136,76,154,101,155
022388.jpg,68,110,108,113,79,140,69,149,110,154
022389.jpg,68,112,109,112,88,137,70,152,107,150
022390.jpg,69,111,108,111,89,137,71,153,106,151
022391.jpg,70,111,108,111,93,134,73,152,104,152
022392.jpg,70,110,106,111,94,133,77,153,101,153
022393.jpg,69,110,107,112,81,135,73,154,105,151
022394.jpg,70,113,109,110,98,138,68,154,107,149
022395.jpg,67,109,107,114,75,138,70,148,111,154
022396.jpg,70,111,106,111,89,133,75,153,102,154
022397.jpg,68,110,108,113,90,131,71,152,108,152
022398.jpg,67,114,111,111,85,125,73,147,102,152
022399.jpg,69,111,108,112,85,139,74,152,103,151
022400.jpg,67,112,110,113,90,139,67,150,110,149
022401.jpg,69,112,108,111,86,134,66,151,110,152
022402.jpg,70,112,108,110,95,138,68,152,107,152
022403.jpg,70,111,107,111,87,130,72,152,104,153
022404.jpg,69,112,109,111,82,132,72,151,104,151
022405.jpg,71,111,106,110,81,126,76,154,100,154
022406.jpg,67,113,111,111,92,136,68,149,107,150
022407.jpg,67,113,110,112,84,136,68,149,108,151
022408.jpg,69,112,108,111,89,131,71,151,106,152
022409.jpg,69,112,109,111,90,137,65,151,111,151
022410.jpg,71,110,105,110,81,130,75,155,102,153
022411.jpg,69,112,109,111,87,139,74,151,102,152
022412.jpg,70,112,107,110,83,131,71,153,105,152
022413.jpg,67,112,109,112,78,137,68,150,109,151
022414.jpg,71,110,106,111,98,135,75,154,102,154
022415.jpg,71,109,105,111,87,127,72,153,107,155
022416.jpg,70,111,107,111,85,133,75,153,102,153
022417.jpg,71,111,106,110,86,130,71,154,105,153
022418.jpg,70,111,107,111,85,132,75,153,103,153
022419.jpg,70,111,107,111,93,132,75,153,102,152
022420.jpg,70,110,107,111,89,136,70,153,108,153
022421.jpg,69,112,109,111,87,124,71,152,105,151
022422.jpg,68,112,109,111,97,140,66,152,110,150
022423.jpg,69,111,108,111,89,138,69,153,108,151
022424.jpg,71,110,106,111,88,133,74,153,103,153
022425.jpg,70,111,107,111,100,134,71,153,106,151
022426.jpg,68,111,109,112,85,138,69,151,109,151
022427.jpg,69,112,108,111,84,136,70,153,106,151
022428.jpg,70,110,106,111,96,138,75,155,103,152
022429.jpg,68,111,108,112,91,131,75,152,104,152
022430.jpg,67,108,107,115,100,124,76,148,107,155
022431.jpg,68,113,110,111,89,138,65,151,111,150
022432.jpg,68,111,108,112,96,135,70,152,109,151
022433.jpg,68,112,109,112,91,137,70,151,107,152
022434.jpg,67,112,110,112,96,132,65,150,112,151
022435.jpg,69,111,108,111,89,132,73,152,104,152
022436.jpg,72,110,105,110,79,135,72,155,104,154
022437.jpg,68,112,109,112,93,139,71,151,106,151
022438.jpg,73,113,107,108,76,130,69,154,104,154
022439.jpg,68,112,109,112,93,138,67,151,110,151
022440.jpg,71,110,105,110,94,135,73,153,105,155
022441.jpg,70,111,107,111,89,134,75,153,102,152
022442.jpg,67,112,110,113,90,135,66,150,112,151
022443.jpg,69,111,108,112,83,139,73,152,105,152
022444.jpg,71,110,106,110,77,136,74,154,103,154
022445.jpg,69,111,108,112,88,135,70,152,107,151
022446.jpg,68,112,109,112,95,137,66,152,110,150
022447.jpg,70,112,108,110,70,132,71,151,105,154
022448.jpg,70,111,107,111,87,134,75,152,103,153
022449.jpg,70,110,106,112,100,133,76,152,103,154
022450.jpg,69,111,107,112,89,134,71,151,107,154
022451.jpg,71,112,107,110,93,137,73,154,103,152
022452.jpg,70,111,107,111,88,137,74,153,103,153
022453.jpg,73,111,106,109,98,134,72,156,102,153
022454.jpg,70,111,107,111,78,138,71,151,105,154
022455.jpg,69,112,108,111,102,134,70,152,106,151
022456.jpg,69,111,108,112,95,134,73,152,104,151
022457.jpg,70,112,108,110,86,129,74,154,101,151
022458.jpg,69,111,108,112,88,137,70,152,107,151
022459.jpg,71,110,105,111,82,136,75,153,103,155
022460.jpg,70,111,107,110,85,133,71,153,105,153
022461.jpg,70,111,107,111,83,133,71,153,105,152
022462.jpg,69,111,108,112,86,136,70,151,108,152
022463.jpg,70,111,107,111,90,135,73,152,104,153
022464.jpg,71,110,106,110,88,137,74,154,103,154
022465.jpg,68,112,110,111,85,135,69,151,107,150
022466.jpg,71,111,107,110,94,134,74,154,101,152
022467.jpg,69,112,108,111,83,134,68,152,109,152
022468.jpg,71,110,106,111,86,136,75,153,102,154
022469.jpg,69,109,106,113,76,139,72,151,108,154
022470.jpg,69,113,109,110,98,142,66,154,108,149
022471.jpg,70,112,107,110,82,132,73,153,103,152
022472.jpg,69,111,108,111,90,138,72,152,105,152
022473.jpg,69,110,107,112,80,134,67,150,112,155
022474.jpg,69,111,108,112,88,133,75,152,102,151
022475.jpg,71,111,106,109,98,139,70,154,105,153
022476.jpg,69,111,108,111,89,139,69,152,108,152
022477.jpg,68,112,109,112,88,130,71,151,106,151
022478.jpg,69,112,109,111,97,139,66,153,109,150
022479.jpg,70,111,107,111,80,136,75,152,101,154
022480.jpg,69,110,107,112,91,131,72,151,106,154
022481.jpg,68,111,108,112,90,137,73,152,104,151
022482.jpg,66,111,109,114,94,115,71,148,109,152
022483.jpg,68,111,109,112,81,141,69,151,109,152
022484.jpg,69,112,109,111,90,136,68,152,108,151
022485.jpg,70,111,107,111,90,134,72,153,105,153
022486.jpg,69,111,107,111,89,138,72,152,105,153
022487.jpg,68,111,109,112,81,143,70,149,108,153
022488.jpg,68,113,109,111,84,129,70,152,105,150
022489.jpg,67,111,109,112,87,135,69,150,109,151
022490.jpg,68,111,108,112,92,138,72,150,107,153
022491.jpg,74,108,102,109,103,129,79,158,99,157
022492.jpg,68,112,109,111,86,133,67,151,110,151
022493.jpg,82,105,95,106,72,136,85,163,92,164
022494.jpg,68,112,109,112,90,135,68,150,109,151
022495.jpg,68,113,110,111,84,135,69,151,106,149
022496.jpg,73,107,102,111,107,128,77,159,103,154
022497.jpg,68,111,109,112,87,136,69,150,108,152
022498.jpg,69,112,108,111,82,137,69,151,107,152
022499.jpg,69,113,109,110,89,138,67,151,108,152
022500.jpg,68,112,109,112,94,138,68,151,109,150
022501.jpg,68,112,109,112,94,132,66,152,111,150
022502.jpg,70,110,106,112,77,135,70,152,109,154
022503.jpg,67,112,110,113,89,138,67,150,111,151
022504.jpg,68,108,106,114,78,140,68,149,113,156
022505.jpg,68,111,109,112,91,131,73,151,105,151
022506.jpg,67,112,110,112,86,135,69,150,108,151
022507.jpg,70,111,107,111,85,132,71,152,106,153
022508.jpg,69,112,108,111,91,135,72,151,105,152
022509.jpg,68,111,109,112,92,135,67,151,110,151
022510.jpg,69,112,108,111,89,133,67,153,109,151
022511.jpg,70,111,107,111,100,128,70,152,107,153
022512.jpg,68,111,108,112,88,127,69,152,108,151
022513.jpg,67,112,110,112,96,139,66,151,111,150
022514.jpg,70,112,108,110,82,129,71,153,104,152
022515.jpg,69,110,107,112,77,138,72,152,107,153
022516.jpg,69,111,107,111,83,136,73,152,105,152
022517.jpg,69,112,108,111,85,139,68,152,109,151
022518.jpg,64,113,113,114,87,141,72,147,106,148
022519.jpg,69,112,109,111,95,138,72,153,104,150
022520.jpg,73,112,106,108,107,140,67,157,106,153
022521.jpg,70,110,106,112,84,135,72,154,107,152
022522.jpg,67,111,109,112,90,134,70,150,108,151
022523.jpg,69,111,107,112,92,137,71,152,107,152
022524.jpg,71,110,105,110,104,135,72,155,106,153
022525.jpg,68,112,109,112,89,141,69,152,107,151
022526.jpg,71,111,107,110,87,130,75,153,101,153
022527.jpg,68,111,108,112,86,141,67,151,111,152
022528.jpg,69,112,109,111,90,133,74,152,101,152
022529.jpg,69,112,108,111,84,138,69,152,107,151
022530.jpg,69,111,107,111,88,133,72,153,105,152
022531.jpg,69,113,109,111,92,140,70,151,105,151
022532.jpg,68,111,109,112,92,131,73,151,105,151
022533.jpg,69,111,107,111,85,140,73,152,104,152
022534.jpg,69,112,108,112,83,134,67,151,110,152
022535.jpg,71,111,107,110,74,139,71,155,105,152
022536.jpg,69,111,108,111,85,132,75,151,102,153
022537.jpg,67,111,109,113,85,142,70,151,109,150
022538.jpg,69,112,108,111,84,134,71,152,105,152
022539.jpg,69,111,108,111,87,138,72,151,105,153
022540.jpg,72,112,107,109,96,135,72,154,102,153
022541.jpg,70,110,107,111,84,135,76,152,101,154
022542.jpg,69,111,108,112,94,132,70,152,107,152
022543.jpg,69,112,109,111,87,133,71,152,106,151
022544.jpg,69,112,108,111,85,134,69,151,108,152
022545.jpg,73,110,104,109,81,129,77,156,99,155
022546.jpg,71,112,107,110,82,126,72,154,103,152
022547.jpg,66,113,111,112,88,132,68,149,109,150
022548.jpg,72,108,104,111,73,127,79,154,100,157
022549.jpg,70,111,107,111,95,136,74,153,102,152
022550.jpg,70,111,107,111,92,137,73,153,104,152
022551.jpg,70,112,108,111,88,131,73,153,103,152
022552.jpg,66,113,111,112,88,137,70,149,107,149
022553.jpg,67,112,110,112,83,143,65,149,112,151
022554.jpg,68,112,109,112,89,129,68,150,109,152
022555.jpg,69,111,107,111,79,138,74,152,103,152
022556.jpg,69,112,109,111,96,138,66,152,109,151
022557.jpg,68,112,109,111,90,139,70,151,107,151
022558.jpg,67,112,109,112,90,141,67,150,110,151
022559.jpg,69,112,108,111,89,131,71,153,105,151
022560.jpg,69,112,108,111,80,137,73,152,103,152
022561.jpg,68,112,109,111,90,137,70,151,106,151
022562.jpg,70,111,108,111,81,123,73,153,104,151
022563.jpg,68,112,109,111,93,137,69,152,107,150
022564.jpg,70,111,107,111,94,124,74,151,103,154
022565.jpg,69,111,108,111,79,132,71,152,106,153
022566.jpg,68,112,109,111,86,137,72,150,104,152
022567.jpg,71,111,107,111,88,135,73,153,103,153
022568.jpg,68,110,108,113,81,135,68,150,112,153
022569.jpg,68,112,109,111,91,135,71,152,105,150
022570.jpg,72,111,106,110,77,135,75,155,101,153
022571.jpg,69,112,108,111,89,140,74,151,103,152
022572.jpg,69,111,108,111,86,134,68,152,108,152
022573.jpg,68,112,109,111,91,136,71,151,105,151
022574.jpg,69,110,107,112,87,136,73,152,106,154
022575.jpg,72,112,107,109,100,136,72,155,101,152
022576.jpg,68,112,109,112,85,131,75,151,102,151
022577.jpg,70,111,107,111,87,141,73,153,104,153
022578.jpg,69,112,108,111,89,138,71,151,106,151
022579.jpg,75,112,105,107,101,139,71,156,101,156
022580.jpg,71,111,106,110,81,134,76,154,101,154
022581.jpg,71,111,106,110,88,133,72,154,103,153
022582.jpg,67,113,110,111,87,139,66,151,110,150
022583.jpg,70,111,107,111,89,136,72,152,105,153
022584.jpg,69,110,107,112,99,136,71,153,108,152
022585.jpg,70,110,106,111,88,132,74,153,103,153
022586.jpg,70,111,107,111,84,137,74,154,103,152
022587.jpg,70,111,107,111,79,133,73,153,104,152
022588.jpg,69,111,108,112,89,132,74,152,104,152
022589.jpg,73,111,106,109,78,132,75,155,99,154
022590.jpg,70,111,107,111,88,134,74,153,103,153
022591.jpg,72,110,105,110,83,134,73,154,103,155
022592.jpg,69,112,108,111,89,139,70,151,107,152
022593.jpg,69,110,107,112,88,136,68,153,111,152
022594.jpg,69,111,108,112,86,138,74,151,104,153
022595.jpg,70,110,106,111,102,131,77,153,102,153
022596.jpg,70,113,108,109,102,140,66,153,107,152
022597.jpg,69,111,108,112,87,134,74,151,103,152
022598.jpg,69,112,108,111,79,136,69,148,107,156
022599.jpg,71,111,106,110,93,136,72,153,104,154
022600.jpg,69,113,109,111,91,141,72,152,103,150
022601.jpg,69,110,107,112,93,126,74,152,105,152
022602.jpg,68,112,109,112,86,135,68,152,108,150
022603.jpg,70,109,106,112,70,134,73,153,107,153
022604.jpg,70,111,107,111,91,135,74,153,104,152
022605.jpg,66,114,111,112,89,139,66,150,109,148
022606.jpg,70,112,108,111,80,132,69,153,107,151
022607.jpg,70,112,108,110,77,130,70,154,105,151
022608.jpg,68,112,109,112,91,138,70,151,107,151
022609.jpg,70,111,107,110,101,133,72,152,104,154
022610.jpg,69,111,108,111,88,132,71,152,106,152
022611.jpg,70,111,107,111,89,133,73,152,104,153
022612.jpg,67,112,109,112,96,131,72,149,105,151
022613.jpg,67,112,110,112,89,142,70,149,107,151
022614.jpg,70,111,107,110,79,132,74,153,102,153
022615.jpg,69,111,108,112,88,137,70,151,108,152
022616.jpg,69,112,109,111,96,140,67,152,109,151
022617.jpg,68,111,108,112,86,137,72,151,106,152
022618.jpg,69,110,107,113,78,138,74,151,106,153
022619.jpg,69,112,108,111,77,131,68,151,108,153
022620.jpg,69,112,108,111,92,136,69,153,106,151
022621.jpg,66,112,110,113,88,138,69,149,109,150
022622.jpg,68,113,110,111,96,141,66,151,110,150
022623.jpg,70,111,107,111,88,129,73,154,103,152
022624.jpg,68,112,109,112,89,140,71,151,106,150
022625.jpg,70,111,107,111,85,133,73,153,104,152
022626.jpg,68,112,109,112,85,135,67,150,109,152
022627.jpg,68,113,110,111,96,140,69,151,106,150
022628.jpg,70,111,107,111,98,137,73,153,105,152
022629.jpg,68,111,108,113,82,143,72,149,107,153
022630.jpg,66,113,111,112,89,134,65,149,111,150
022631.jpg,70,109,106,112,98,132,77,153,103,153
022632.jpg,71,111,107,110,89,134,73,154,104,152
022633.jpg,74,107,101,110,75,138,79,156,101,159
022634.jpg,70,111,107,111,89,134,72,153,105,152
022635.jpg,70,110,106,111,84,137,74,152,104,154
022636.jpg,68,112,109,112,91,139,71,151,106,152
022637.jpg,69,111,108,112,89,130,75,152,102,151
022638.jpg,69,112,109,111,90,136,71,151,105,152
022639.jpg,69,111,108,111,88,132,74,151,104,152
022640.jpg,71,110,105,111,90,135,75,154,102,154
022641.jpg,70,112,108,111,87,137,72,152,104,152
022642.jpg,72,107,103,112,107,130,78,155,103,156
022643.jpg,71,111,107,110,102,135,71,154,105,152
022644.jpg,67,110,108,114,81,141,66,148,114,153
022645.jpg,68,112,109,111,92,137,65,151,111,151
022646.jpg,70,111,107,111,86,135,71,152,105,154
022647.jpg,70,112,108,110,93,139,71,153,105,151
022648.jpg,68,112,109,112,85,138,70,150,108,151
022649.jpg,69,112,108,111,87,136,72,152,104,152
022650.jpg,68,111,108,112,92,140,67,151,110,152
022651.jpg,70,113,109,110,79,129,71,152,103,151
022652.jpg,70,111,107,111,93,131,74,153,103,153
022653.jpg,70,111,107,111,95,136,73,153,104,153
022654.jpg,70,109,106,112,77,137,75,152,104,154
022655.jpg,68,112,109,112,85,131,68,151,109,151
022656.jpg,69,110,107,112,91,137,73,152,106,151
022657.jpg,69,112,108,111,85,132,69,153,107,151
022658.jpg,69,112,109,111,93,137,69,152,107,151
022659.jpg,67,112,109,112,90,142,66,152,110,149
022660.jpg,68,111,108,112,86,135,68,152,110,151
022661.jpg,70,111,107,110,86,130,73,153,103,153
022662.jpg,67,111,110,113,91,139,70,151,109,149
022663.jpg,69,111,108,112,89,132,71,152,106,152
022664.jpg,69,112,108,111,90,138,67,151,110,152
022665.jpg,71,111,107,110,89,129,74,153,102,153
022666.jpg,70,110,107,112,93,129,74,152,104,153
022667.jpg,71,109,105,112,76,129,77,152,102,156
022668.jpg,70,111,107,111,86,136,71,153,106,153
022669.jpg,68,112,109,112,91,138,68,151,108,151
022670.jpg,74,109,103,109,74,134,78,155,99,157
022671.jpg,70,111,107,111,92,136,74,152,103,154
022672.jpg,69,112,108,111,94,141,70,153,106,151
022673.jpg,70,111,107,111,88,132,73,152,103,153
022674.jpg,70,111,107,111,82,136,73,153,104,152
022675.jpg,67,112,109,112,91,140,69,150,108,151
022676.jpg,69,110,107,112,80,131,68,150,110,155
022677.jpg,68,111,109,112,86,139,69,150,109,151
022678.jpg,67,109,108,114,77,142,69,150,113,152
022679.jpg,71,110,106,110,92,133,76,153,101,154
022680.jpg,69,112,108,111,89,133,75,152,101,152
022681.jpg,69,110,107,112,87,137,73,153,105,151
022682.jpg,69,111,108,111,89,135,71,153,105,151
022683.jpg,71,110,106,111,81,141,71,154,106,153
022684.jpg,71,110,106,110,79,125,73,153,104,155
022685.jpg,68,111,108,113,83,137,69,151,110,151
022686.jpg,68,111,109,112,84,136,69,151,108,151
022687.jpg,70,112,107,110,94,137,75,153,100,152
022688.jpg,69,111,108,111,91,139,70,152,106,152
022689.jpg,69,112,108,111,88,129,74,153,102,151
022690.jpg,69,112,108,111,85,131,71,152,105,152
022691.jpg,71,110,106,111,85,137,73,154,104,153
022692.jpg,66,112,110,113,88,140,66,149,112,150
022693.jpg,69,110,107,112,89,141,71,154,107,151
022694.jpg,69,112,108,111,90,138,70,151,107,152
022695.jpg,71,111,106,110,92,139,71,154,105,153
022696.jpg,72,110,105,110,106,137,74,155,103,153
022697.jpg,70,111,107,111,89,136,73,153,104,152
